model z clump.grp clump_mass
h148_6144 0.17 17350 266297.83
h148_6144 0.17 17351 29068.98
h148_6144 0.17 17352 13322.54
h148_6144 0.17 17353 38342.37
h148_6144 0.17 17354 19882.90
h148_6144 0.17 17355 144480.31
h148_6144 0.17 17356 346058.46
h148_6144 0.17 17357 84426.11
h148_6144 0.17 17358 33412.42
h148_6144 0.17 17359 48799.08
h148_6144 0.17 17360 19016.34
h148_6144 0.17 17361 40633.18
h148_6144 0.17 17362 65894.79
h148_6144 0.17 17363 68059.20
h148_6144 0.17 17364 44863.33
h148_6144 0.17 17365 65331.36
h148_6144 0.17 17366 50095.38
h148_6144 0.17 17367 29428.30
h148_6144 0.17 17368 60419.37
h148_6144 0.17 17369 202967.85
h148_6144 0.17 17370 2208024.44
h148_6144 0.17 17371 41477.39
h148_6144 0.17 17372 51624.05
h148_6144 0.17 17373 65787.97
h148_6144 0.17 17374 13272.96
h148_6144 0.17 17375 487894.10
h148_6144 0.17 17376 72277.74
h148_6144 0.17 17377 36720.10
h148_6144 0.17 17378 39528.91
h148_6144 0.17 17379 17199.30
h148_6144 0.17 17380 13355.17
h148_6144 0.17 17381 42147.84
h148_6144 0.17 17382 53061.22
h148_6144 0.17 17383 48483.73
h148_6144 0.17 17384 40170.21
h148_6144 0.17 17385 118567.38
h148_6144 0.17 17386 5714.88
h148_6144 0.17 17387 40783.10
h148_6144 0.17 17388 31707.23
h148_6144 0.17 17389 12443.02
h148_6144 0.17 17390 16800.55
h148_6144 0.17 17391 6682.21
h148_6144 0.17 17392 304357.43
h148_6144 0.17 17393 184097.17
h148_6144 0.17 17394 26556.54
h148_6144 0.17 17395 555828.41
h148_6144 0.17 17396 599809.32
h148_6144 0.17 17397 57115.09
h148_6144 0.17 17398 87850.97
h148_6144 0.17 17399 621999.74
h148_6144 0.17 17400 22628.27
h148_6144 0.17 17401 30665.37
h148_6144 0.17 17402 64199.28
h148_6144 0.17 17403 21512.20
h148_6144 0.17 17404 97735.40
h148_6144 0.17 17405 83431.28
h148_6144 0.17 17406 54271.36
h148_6144 0.17 17407 30841.50
h148_6144 0.17 17408 64052.13
h148_6144 0.17 17409 68550.39
h148_6144 0.17 17410 483289.06
h148_6144 0.17 17411 194624.14
h148_6144 0.17 17412 98703.22
h148_6144 0.17 17413 151764.46
h148_6144 0.17 17414 171681.90
h148_6144 0.17 17415 61315.91
h148_6144 0.17 17416 75632.09
h148_6144 0.17 17417 12790.65
h148_6144 0.17 17418 58519.20
h148_6144 0.17 17419 134673.75
h148_6144 0.17 17420 18810.87
h148_6144 0.17 17421 487660.94
h148_6144 0.17 17422 56359.39
h148_6144 0.17 17423 6531.57
h148_6144 0.17 17424 54457.15
h148_6144 0.17 17425 209604.13
h148_6144 0.17 17426 331766.52
h148_6144 0.17 17427 129089.41
h148_6144 0.17 17428 728756.85
h148_6144 0.17 17429 31052.62
h148_6144 0.17 17430 27154.10
h148_6144 0.17 17431 44533.46
h148_6144 0.17 17432 27064.76
h148_6144 0.17 17433 52751.42
h148_6144 0.17 17434 65041.90
h148_6144 0.17 17435 6974.93
h148_6144 0.17 17436 30379.47
h148_6144 0.17 17437 45160.63
h148_6144 0.17 17438 20618.52
h148_6144 0.17 17439 96335.80
h148_6144 0.17 17440 16407.67
h148_6144 0.17 17441 42221.41
h148_6144 0.17 17442 84322.94
h148_6144 0.17 17443 65697.61
h148_6144 0.17 17444 76611.17
h148_6144 0.17 17445 46668.33
h148_6144 0.17 17446 48682.21
h148_6144 0.17 17447 92638.77
h148_6144 0.17 17448 37899.37
h148_6144 0.17 17449 46221.12
h148_6144 0.17 17450 6907.69
h148_6144 0.17 17451 56122.76
h148_6144 0.17 17452 106907.58
h148_6144 0.17 17453 47673.69
h148_6144 0.17 17454 15840.11
h148_6144 0.17 17455 54549.79
h148_6144 0.17 17456 67223.27
h148_6144 0.17 17457 43281.34
h148_6144 0.17 17458 38988.13
h148_6144 0.17 17459 33447.39
h148_6144 0.17 17460 27647.30
h148_6144 0.17 17461 44927.77
h148_6144 0.17 17462 117874.37
h148_6144 0.17 17463 50457.55
h148_6144 0.17 17464 58910.78
h148_6144 0.17 17465 57906.06
h148_6144 0.17 17466 54976.99
h148_6144 0.17 17467 69277.27
h148_6144 0.17 17468 47707.26
h148_6144 0.17 17469 211204.50
h148_6144 0.17 17470 44934.81
h148_6144 0.17 17471 69157.93
h148_6144 0.17 17472 100123.03
h148_6144 0.17 17473 67285.49
h148_6144 0.17 17474 55731.64
h148_6144 0.17 17475 71123.54
h148_6144 0.17 17476 25856.77
h148_6144 0.17 17477 19918.27
h148_6144 0.17 17478 56474.61
h148_6144 0.17 17479 60647.28
h148_6144 0.17 17480 69827.26
h148_6144 0.17 17481 47191.10
h148_6144 0.17 17482 31835.14
h148_6144 0.17 17483 165705.25
h148_6144 0.17 17484 71226.94
h148_6144 0.17 17485 80198.70
h148_6144 0.17 17486 61752.35
h148_6144 0.17 17487 79179.94
h148_6144 0.17 17488 118810.57
h148_6144 0.17 17489 66848.26
h148_6144 0.17 17490 46513.86
h148_6144 0.17 17491 115286.11
h148_6144 0.17 17492 64831.68
h148_6144 0.17 17493 61260.35
h148_6144 0.17 17494 72150.10
h148_6144 0.17 17495 76781.94
h148_6144 0.17 17496 52235.02
h148_6144 0.17 17497 71749.03
h148_6144 0.17 17498 81458.91
h148_6144 0.17 17499 58770.45
h148_6144 0.17 17500 44139.19
h148_6144 0.17 17501 65803.88
h148_6144 0.17 17502 104530.53
h148_6144 0.17 17503 84035.48
h148_6144 0.17 17504 89768.53
h148_6144 0.17 17505 60280.88
h148_6144 0.17 17506 57966.39
h148_6144 0.17 17507 83729.47
h148_6144 0.17 17508 69657.66
h148_6144 0.17 17509 59937.82
h148_6144 0.17 17510 145244.69
h148_6144 0.17 17511 43569.32
h148_6144 0.17 17512 37809.57
h148_6144 0.17 17513 111449.80
h148_6144 0.17 17514 147885.60
h148_6144 0.17 17515 74876.63
h148_6144 0.17 17516 56122.28
h148_6144 0.17 17517 32356.40
h148_6144 0.17 17518 49545.19
h148_6144 0.17 17519 86086.37
h148_6144 0.17 17520 73508.72
h148_6144 0.17 17521 90871.67
h148_6144 0.17 17522 122635.54
h148_6144 0.17 17523 29640.68
h148_6144 0.17 17524 52832.89
h148_6144 0.17 17525 38480.15
h148_6144 0.17 17526 69616.31
h148_6144 0.17 17527 35285.06
h148_6144 0.17 17528 61533.31
h148_6144 0.17 17529 22383.25
h148_6144 0.17 17530 55502.43
h148_6144 0.17 17531 37971.90
h148_6144 0.17 17532 52791.39
h148_6144 0.17 17533 23175.95
h148_6144 0.17 17534 25089.36
h148_6144 0.17 17535 15077.25
h148_6144 0.17 17536 72545.37
h148_6144 0.17 17537 89099.81
h148_6144 0.17 17538 68412.92
h148_6144 0.17 17539 164527.83
h148_6144 0.17 17540 23180.69
h148_6144 0.17 17541 61685.68
h148_6144 0.17 17542 261297.64
h148_6144 0.17 17543 311231.15
h148_6144 0.17 17544 28626.69
h148_6144 0.17 17545 74979.63
h148_6144 0.17 17546 62710.20
h148_6144 0.17 17547 61882.40
h148_6144 0.17 17548 75585.08
h148_6144 0.17 17549 26237.81
h148_6144 0.17 17550 19090.72
h148_6144 0.17 17551 73551.04
h148_6144 0.17 17552 121370.08
h148_6144 0.17 17553 68154.19
h148_6144 0.17 17554 15497.27
h148_6144 0.17 17555 69933.06
h148_6144 0.17 17556 207511.23
h148_6144 0.17 17557 59594.58
h148_6144 0.17 17558 67725.24
h148_6144 0.17 17559 19658.00
h148_6144 0.17 17560 64055.43
h148_6144 0.17 17561 47850.26
h148_6144 0.17 17562 145361.84
h148_6144 0.17 17563 53952.42
h148_6144 0.17 17564 23344.47
h148_6144 0.17 17565 59268.11
h148_6144 0.17 17566 79439.09
h148_6144 0.17 17567 34730.37
h148_6144 0.17 17568 98632.19
h148_6144 0.17 17569 41099.04
h148_6144 0.17 17570 111636.01
h148_6144 0.17 17571 9941.61
h148_6144 0.17 17572 6628.58
h148_6144 0.17 17573 29178.32
h148_6144 0.17 17574 49013.28
h148_6144 0.17 17575 52430.34
h148_6144 0.17 17576 24243.32
h148_6144 0.17 17577 40920.57
h148_6144 0.17 17578 89122.26
h148_6144 0.17 17579 25976.68
h148_6144 0.17 17580 97745.49
h148_6144 0.17 17581 73217.65
h148_6144 0.17 17582 25362.02
h148_6144 0.17 17583 128845.76
h148_6144 0.17 17584 53847.58
h148_6144 0.17 17585 106985.24
h148_6144 0.17 17586 28792.58
h148_6144 0.17 17587 67779.50
h148_6144 0.17 17588 25221.74
h148_6144 0.17 17589 45577.56
h148_6144 0.17 17590 40436.72
h148_6144 0.17 17591 71932.60
h148_6144 0.17 17592 76653.11
h148_6144 0.17 17593 62605.66
h148_6144 0.17 17594 20004.79
h148_6144 0.17 17595 31831.48
h148_6144 0.17 17596 55856.67
h148_6144 0.17 17597 20616.14
h148_6144 0.17 17598 71027.70
h148_6144 0.17 17599 54035.51
h148_6144 0.17 17600 54385.25
h148_6144 0.17 17601 65762.56
h148_6144 0.17 17602 51367.20
h148_6144 0.17 17603 33363.69
h148_6144 0.17 17604 80058.95
h148_6144 0.17 17605 53233.28
h148_6144 0.17 17606 55307.30
h148_6144 0.17 17607 44462.22
h148_6144 0.17 17608 35389.86
h148_6144 0.17 17609 83417.52
h148_6144 0.17 17610 73027.93
h148_6144 0.17 17611 37243.22
h148_6144 0.17 17612 33750.99
h148_6144 0.17 17613 52802.25
h148_6144 0.17 17614 41450.83
h148_6144 0.17 17615 30723.58
h148_6144 0.17 17616 45016.77
h148_6144 0.17 17617 12265.29
h148_6144 0.17 17618 46516.01
h148_6144 0.17 17619 33229.09
h148_6144 0.17 17620 59742.48
h148_6144 0.17 17621 9977.20
h148_6144 0.17 17622 89121.67
h148_6144 0.17 17623 20676.22
h148_6144 0.17 17624 34281.44
h148_6144 0.17 17625 363076.07
h148_6144 0.17 17626 320114.82
h148_6144 0.17 17627 136441.01
h148_6144 0.17 17628 63142.67
h148_6144 0.17 17629 14461.45
h148_6144 0.17 17630 54376.90
h148_6144 0.17 17631 8507.83
h148_6144 0.17 17632 38891.08
h148_6144 0.17 17633 148416.21
h148_6144 0.17 17634 17808.46
h148_6144 0.17 17635 49741.32
h148_6144 0.17 17636 183262.04
h148_6144 0.17 17637 134988.18
h148_6144 0.17 17638 78246.06
h148_6144 0.17 17639 63017.22
h148_6144 0.17 17640 61473.15
h148_6144 0.17 17641 196821.79
h148_6144 0.17 17642 75813.83
h148_6144 0.17 17643 42436.15
h148_6144 0.17 17644 17032.74
h148_6144 0.17 17645 60222.04
h148_6144 0.17 17646 4371.97
h148_6144 0.17 17647 67610.52
h148_6144 0.17 17648 23723.39
h148_6144 0.17 17649 21098.80
h148_6144 0.17 17650 69603.60
h148_6144 0.17 17651 51592.59
h148_6144 0.17 17652 66930.80
h148_6144 0.17 17653 48177.33
h148_6144 0.17 17654 73978.05
h148_6144 0.17 17655 2015.79
h148_6144 0.17 17656 61798.54
h148_6144 0.17 17657 11709.43
h148_6144 0.17 17658 64860.12
h148_6144 0.17 17659 149447.05
h148_6144 0.17 17660 355770.71
h148_6144 0.17 17661 14000.85
h148_6144 0.17 17662 35258.36
h148_6144 0.17 17663 67074.74
h148_6144 0.17 17664 445394.87
h148_6144 0.17 17665 48067.56
h148_6144 0.17 17666 24911.35
h148_6144 0.17 17667 222755.85
h148_6144 0.17 17668 176839.17
h148_6144 0.17 17669 102217.41
h148_6144 0.17 17670 10915.11
h148_6144 0.17 17671 41493.01
h148_6144 0.17 17672 94262.28
h148_6144 0.17 17673 66682.89
h148_6144 0.17 17674 6198.04
h148_6144 0.17 17675 51377.98
h148_6144 0.17 17676 59787.10
h148_6144 0.17 17677 87136.07
h148_6144 0.17 17678 38720.87
h148_6144 0.17 17679 222597.49
h148_6144 0.17 17680 60949.42
h148_6144 0.17 17681 67476.99
h148_6144 0.17 17682 19449.37
h148_6144 0.17 17683 8945.52
h148_6144 0.17 17684 12480.72
h148_6144 0.17 17685 54235.72
h148_6144 0.17 17686 151184.65
h148_6144 0.17 17687 71352.46
h148_6144 0.17 17688 21843.01
h148_6144 0.17 17689 64152.27
h148_6144 0.17 17690 6030.12
h148_6144 0.17 17691 57561.60
h148_6144 0.17 17692 67721.80
h148_6144 0.17 17693 42474.44
h148_6144 0.17 17694 30833.29
h148_6144 0.17 17695 23436.30
h148_6144 0.17 17696 30676.09
h148_6144 0.17 17697 50558.91
h148_6144 0.17 17698 13704.09
h148_6144 0.17 17699 15110.07
h148_6144 0.17 17700 128321.80
h148_6144 0.17 17701 10033.12
h148_6144 0.17 17702 54430.67
h148_6144 0.17 17703 48195.75
h148_6144 0.17 17704 52135.18
h148_6144 0.17 17705 22461.45
h148_6144 0.17 17706 17681.43
h148_6144 0.17 17707 14765.96
h148_6144 0.17 17708 8172.61
h148_6144 0.17 17709 13541.08
h148_6144 0.17 17710 24154.24
h148_6144 0.17 17711 21593.67
h148_6144 0.17 17712 26649.21
h148_6144 0.17 17713 87996.68
h148_6144 0.17 17714 86655.49
h148_6144 0.17 17715 133954.36
h148_6144 0.17 17716 47757.64
h148_6144 0.17 17717 33552.76
h148_6144 0.17 17718 20799.16
h148_6144 0.17 17719 68221.03
h148_6144 0.17 17720 159322.80
h148_6144 0.17 17721 50915.09
h148_6144 0.17 17722 57188.18
h148_6144 0.17 17723 86140.13
h148_6144 0.17 17724 77928.04
h148_6144 0.17 17725 270881.16
h148_6144 0.17 17726 51394.17
h148_6144 0.17 17727 123523.53
h148_6144 0.17 17728 59298.84
h148_6144 0.17 17729 162569.47
h148_6144 0.17 17730 76373.33
h148_6144 0.17 17731 70904.44
h148_6144 0.17 17732 15600.74
h148_6144 0.17 17733 36400.89
h148_6144 0.17 17734 15647.98
h148_6144 0.17 17735 58002.40
h148_6144 0.17 17736 32190.55
h148_6144 0.17 17737 173843.24
h148_6144 0.17 17738 64061.14
h148_6144 0.17 17739 149794.93
h148_6144 0.17 17740 102702.58
h148_6144 0.17 17741 152269.42
h148_6144 0.17 17742 207576.79
h148_6144 0.17 17743 68674.55
h148_6144 0.17 17744 4405.16
h148_6144 0.17 17745 69785.25
h148_6144 0.17 17746 95951.94
h148_6144 0.17 17747 153602.38
h148_6144 0.17 17748 71988.09
h148_6144 0.17 17749 68727.78
h148_6144 0.17 17750 16780.05
h148_6144 0.17 17751 204044.54
h148_6144 0.17 17752 94625.72
h148_6144 0.17 17753 10299.21
h148_6144 0.17 17754 72335.98
h148_6144 0.17 17755 63214.64
h148_6144 0.17 17756 38809.18
h148_6144 0.17 17757 35069.60
h148_6144 0.17 17758 78052.79
h148_6144 0.17 17759 30903.52
h148_6144 0.17 17760 25505.69
h148_6144 0.17 17761 44501.70
h148_6144 0.17 17762 26883.90
h148_6144 0.17 17763 19811.21
h148_6144 0.17 17764 49133.93
h148_6144 0.17 17765 26410.79
h148_6144 0.17 17766 65257.61
h148_6144 0.17 17767 64575.72
h148_6144 0.17 17768 221436.21
h148_6144 0.17 17769 9098.16
h148_6144 0.17 17770 98376.97
h148_6144 0.17 17771 149959.74
h148_6144 0.17 17772 88060.46
h148_6144 0.17 17773 20026.16
h148_6144 0.17 17774 23325.31
h148_6144 0.17 17775 77836.75
h148_6144 0.17 17776 66782.50
h148_6144 0.17 17777 27721.79
h148_6144 0.17 17778 66101.92
h148_6144 0.17 17779 48347.23
h148_6144 0.17 17780 72327.35
h148_6144 0.17 17781 60097.22
h148_6144 0.17 17782 42872.31
h148_6144 0.17 17783 48674.85
h148_6144 0.17 17784 78494.83
h148_6144 0.17 17785 17225.14
h148_6144 0.17 17786 12086.22
h148_6144 0.17 17787 73156.13
h148_6144 0.17 17788 89935.45
h148_6144 0.17 17789 40696.53
h148_6144 0.17 17790 148768.88
h148_6144 0.17 17791 81912.69
h148_6144 0.17 17792 36772.75
h148_6144 0.17 17793 95467.77
h148_6144 0.17 17794 92680.19
h148_6144 0.17 17795 75619.54
h148_6144 0.17 17796 86941.70
h148_6144 0.17 17797 66742.42
h148_6144 0.17 17798 23484.04
h148_6144 0.17 17799 56498.46
h148_6144 0.17 17800 50483.73
h148_6144 0.17 17801 69075.46
h148_6144 0.17 17802 76854.55
h148_6144 0.17 17803 97873.55
h148_6144 0.17 17804 64149.31
h148_6144 0.17 17805 66956.02
h148_6144 0.17 17806 23975.01
h148_6144 0.17 17807 76933.97
h148_6144 0.17 17808 62412.99
h148_6144 0.17 17809 69571.56
h148_6144 0.17 17810 45465.29
h148_6144 0.17 17811 44779.00
h148_6144 0.17 17812 23002.69
h148_6144 0.17 17813 136578.94
h148_6144 0.17 17814 105273.53
h148_6144 0.17 17815 125377.38
h148_6144 0.17 17816 51793.19
h148_6144 0.17 17817 78674.72
h148_6144 0.17 17818 40496.35
h148_6144 0.17 17819 126266.31
h148_6144 0.17 17820 109136.88
h148_6144 0.17 17821 15620.53
h148_6144 0.17 17822 69590.94
h148_6144 0.17 17823 20542.38
h148_6144 0.17 17824 10535.28
h148_6144 0.17 17825 118115.78
h148_6144 0.17 17826 23489.33
h148_6144 0.17 17827 12469.85
h148_6144 0.17 17828 53125.47
h148_6144 0.17 17829 13714.27
h148_6144 0.17 17830 91381.73
h148_6144 0.17 17831 42571.22
h148_6144 0.17 17832 10871.78
h148_6144 0.17 17833 23548.08
h148_6144 0.17 17834 50688.39
h148_6144 0.17 17835 46128.93
h148_6144 0.17 17836 46463.16
h148_6144 0.17 17837 72966.32
h148_6144 0.17 17838 20724.94
h148_6144 0.17 17839 56932.90
h148_6144 0.17 17840 62230.38
h148_6144 0.17 17841 53021.73
h148_6144 0.17 17842 55135.99
h148_6144 0.17 17843 75175.75
h148_6144 0.17 17844 61583.19
h148_6144 0.17 17845 88363.89
h148_6144 0.17 17846 21449.86
h148_6144 0.17 17847 90038.84
h148_6144 0.17 17848 68042.55
h148_6144 0.17 17849 7310.78
h148_6144 0.17 17850 71817.13
h148_6144 0.17 17851 32307.19
h148_6144 0.17 17852 7174.95
h148_6144 0.17 17853 46499.36
h148_6144 0.17 17854 72024.99
h148_6144 0.17 17855 50879.44
h148_6144 0.17 17856 79365.98
h148_6144 0.17 17857 85988.31
h148_6144 0.17 17858 49016.63
h148_6144 0.17 17859 37025.91
h148_6144 0.17 17860 17632.03
h148_6144 0.17 17861 36844.53
h148_6144 0.17 17862 30964.54
h148_6144 0.17 17863 76520.10
h148_6144 0.17 17864 62550.82
h148_6144 0.17 17865 94386.56
h148_6144 0.17 17866 79901.43
h148_6144 0.17 17867 62626.92
h148_6144 0.17 17868 57337.90
h148_6144 0.17 17869 74261.44
h148_6144 0.17 17870 54538.78
h148_6144 0.17 17871 81753.49
h148_6144 0.17 17872 30573.64
h148_6144 0.17 17873 70815.50
h148_6144 0.17 17874 301675.93
h148_6144 0.17 17875 25078.76
h148_6144 0.17 17876 49120.78
h148_6144 0.17 17877 46736.49
h148_6144 0.17 17878 26510.77
h148_6144 0.17 17879 71119.76
h148_6144 0.17 17880 53610.02
h148_6144 0.17 17881 78257.04
h148_6144 0.17 17882 74748.33
h148_6144 0.17 17883 79446.64
h148_6144 0.17 17884 22433.17
h148_6144 0.17 17885 55618.56
h148_6144 0.17 17886 67424.36
h148_6144 0.17 17887 58539.56
h148_6144 0.17 17888 71799.10
h148_6144 0.17 17889 77173.51
h148_6144 0.17 17890 48694.31
h148_6144 0.17 17891 23464.53
h148_6144 0.17 17892 56734.34
h148_6144 0.17 17893 23780.01
h148_6144 0.17 17894 28186.70
h148_6144 0.17 17895 53884.72
h148_6144 0.17 17896 52812.76
h148_6144 0.17 17897 13453.01
h148_6144 0.17 17898 74364.92
h148_6144 0.17 17899 25436.56
h148_6144 0.17 17900 33921.09
h148_6144 0.17 17901 35962.88
h148_6144 0.17 17902 104924.67
h148_6144 0.17 17903 120841.17
h148_6144 0.17 17904 144818.24
h148_6144 0.17 17905 9765.78
h148_6144 0.17 17906 38986.06
h148_6144 0.17 17907 62344.22
h148_6144 0.17 17908 85060.91
h148_6144 0.17 17909 22375.29
h148_6144 0.17 17910 49762.00
h148_6144 0.17 17911 73865.85
h148_6144 0.17 17912 29254.06
h148_6144 0.17 17913 30178.45
h148_6144 0.17 17914 73010.53
h148_6144 0.17 17915 40792.14
h148_6144 0.17 17916 64344.86
h148_6144 0.17 17917 88214.26
h148_6144 0.17 17918 113441.21
h148_6144 0.17 17919 85423.92
h148_6144 0.17 17920 34343.95
h148_6144 0.17 17921 118579.03
h148_6144 0.17 17922 11428.51
h148_6144 0.17 17923 83453.85
h148_6144 0.17 17924 87092.67
h148_6144 0.17 17925 81069.48
h148_6144 0.17 17926 87039.70
h148_6144 0.17 17927 20355.84
h148_6144 0.17 17928 117057.68
h148_6144 0.17 17929 21780.32
h148_6144 0.17 17930 26513.43
h148_6144 0.17 17931 36945.96
h148_6144 0.17 17932 76171.83
h148_6144 0.17 17933 76384.76
h148_6144 0.17 17934 40551.08
h148_6144 0.17 17935 50301.15
h148_6144 0.17 17936 34805.06
h148_6144 0.17 17937 21913.81
h148_6144 0.17 17938 30957.69
h148_6144 0.17 17939 89267.41
h148_6144 0.17 17940 73962.79
h148_6144 0.17 17941 32319.38
h148_6144 0.17 17942 11206.05
h148_6144 0.17 17943 89352.36
h148_6144 0.17 17944 35084.73
h148_6144 0.17 17945 70147.42
h148_6144 0.17 17946 57376.75
h148_6144 0.17 17947 66804.02
h148_6144 0.17 17948 75894.86
h148_6144 0.17 17949 73591.94
h148_6144 0.17 17950 40315.87
h148_6144 0.17 17951 52228.30
h148_6144 0.17 17952 69739.93
h148_6144 0.17 17953 66425.55
h148_6144 0.17 17954 31567.27
h148_6144 0.17 17955 40887.91
h148_6144 0.17 17956 61336.01
h148_6144 0.17 17957 75168.38
h148_6144 0.17 17958 38221.79
h148_6144 0.17 17959 58148.33
h148_6144 0.17 17960 21897.78
h148_6144 0.17 17961 50676.64
h148_6144 0.17 17962 74266.15
h148_6144 0.17 17963 54539.81
h148_6144 0.17 17964 111357.23
h148_6144 0.17 17965 62509.90
h148_6144 0.17 17966 41534.55
h148_6144 0.17 17967 79040.72
h148_6144 0.17 17968 75628.12
h148_6144 0.17 17969 68329.60
h148_6144 0.17 17970 69999.21
h148_6144 0.17 17971 57640.93
h148_6144 0.17 17972 21213.89
h148_6144 0.17 17973 11132.08
h148_6144 0.17 17974 6632.72
h148_6144 0.17 17975 70009.39
h148_6144 0.17 17976 83220.39
h148_6144 0.17 17977 58357.44
h148_6144 0.17 17978 86887.56
h148_6144 0.17 17979 18017.96
h148_6144 0.17 17980 27529.74
h148_6144 0.17 17981 64746.99
h148_6144 0.17 17982 74185.50
h148_6144 0.17 17983 47109.33
h148_6144 0.17 17984 95987.81
h148_6144 0.17 17985 74183.24
h148_6144 0.17 17986 43585.87
h148_6144 0.17 17987 41987.28
h148_6144 0.17 17988 52132.95
h148_6144 0.17 17989 50404.39
h148_6144 0.17 17990 69101.31
h148_6144 0.17 17991 36740.12
h148_6144 0.17 17992 27904.33
h148_6144 0.17 17993 48618.41
h148_6144 0.17 17994 72908.52
h148_6144 0.17 17995 86579.74
h148_6144 0.17 17996 48020.51
h148_6144 0.17 17997 32836.48
h148_6144 0.17 17998 108723.97
h148_6144 0.17 17999 63766.60
h148_6144 0.17 18000 12997.24
h148_6144 0.17 18001 82604.67
h148_6144 0.17 18002 12881.01
h148_6144 0.17 18003 21406.02
h148_6144 0.17 18004 17681.56
h148_6144 0.17 18005 17988.82
h148_6144 0.17 18006 7936.82
h148_6144 0.17 18007 33883.48
h148_6144 0.17 18008 13291.56
h148_6144 0.17 18009 57490.60
h148_6144 0.17 18010 6339.39
h148_6144 0.17 18011 8982.82
h148_6144 0.17 18012 79435.91
h148_6144 0.17 18013 25857.34
h148_6144 0.17 18014 61116.64
h148_6144 0.17 18015 125853.73
h148_6144 0.17 18016 65308.90
h148_6144 0.17 18017 35319.39
h148_6144 0.17 18018 21460.11
h148_6144 0.17 18019 31881.92
h148_6144 0.17 18020 25537.20
h148_6144 0.17 18021 35155.42
h148_6144 0.17 18022 16659.06
h148_6144 0.17 18023 59972.97
h148_6144 0.17 18024 66142.42
h148_6144 0.17 18025 10988.00
h148_6144 0.17 18026 24179.78
h148_6144 0.17 18027 85854.62
h148_6144 0.17 18028 68002.68
h148_6144 0.17 18029 79823.27
h148_6144 0.17 18030 36668.29
h148_6144 0.17 18031 50664.29
h148_6144 0.17 18032 461044.58
h148_6144 0.17 18033 30832.64
h148_6144 0.17 18034 13255.77
h148_6144 0.17 18035 140192.20
h148_6144 0.17 18036 74333.63
h148_6144 0.17 18037 79535.08
h148_6144 0.17 18038 13255.96
h148_6144 0.17 18039 49717.51
h148_6144 0.17 18040 19962.10
h148_6144 0.17 18041 66211.23
h148_6144 0.17 18042 49455.51
h148_6144 0.17 18043 22743.74
h148_6144 0.17 18044 36453.55
h148_6144 0.17 18045 26131.79
h148_6144 0.17 18046 33140.42
h148_6144 0.17 18047 71360.40
h148_6144 0.17 18048 71452.23
h148_6144 0.17 18049 60844.43
h148_6144 0.17 18050 32509.44
h148_6144 0.17 18051 29942.01
h148_6144 0.17 18052 84991.32
h148_6144 0.17 18053 183706.57
h148_6144 0.17 18054 41670.08
h148_6144 0.17 18055 50631.80
h148_6144 0.17 18056 43833.85
h148_6144 0.17 18057 11967.03
h148_6144 0.17 18058 11218.15
h148_6144 0.17 18059 16765.30
h148_6144 0.17 18060 26051.24
h148_6144 0.17 18061 45354.05
h148_6144 0.17 18062 69271.68
h148_6144 0.17 18063 90658.32
h148_6144 0.17 18064 41212.99
h148_6144 0.17 18065 84201.09
h148_6144 0.17 18066 75101.34
h148_6144 0.17 18067 39889.33
h148_6144 0.17 18068 75007.12
h148_6144 0.17 18069 104149.92
h148_6144 0.17 18070 55825.42
h148_6144 0.17 18071 62507.04
h148_6144 0.17 18072 56818.57
h148_6144 0.17 18073 44027.68
h148_6144 0.17 18074 20260.61
h148_6144 0.17 18075 29880.43
h148_6144 0.17 18076 66084.63
h148_6144 0.17 18077 75024.21
h148_6144 0.17 18078 119134.94
h148_6144 0.17 18079 70201.19
h148_6144 0.17 18080 71852.80
h148_6144 0.17 18081 38958.82
h148_6144 0.17 18082 6759.96
h148_6144 0.17 18083 51409.01
h148_6144 0.17 18084 7434.57
h148_6144 0.17 18085 12412.31
h148_6144 0.17 18086 4242.26
h148_6144 0.17 18087 14618.67
h148_6144 0.17 18088 5029.71
h148_6144 0.17 18089 86460.31
h148_6144 0.17 18090 63741.26
h148_6144 0.17 18091 275012.94
h148_6144 0.17 18092 9530.36
h148_6144 0.17 18093 62149.12
h148_6144 0.17 18094 26441.44
h148_6144 0.17 18095 18410.24
h148_6144 0.17 18096 13271.05
h148_6144 0.17 18097 9600.69
h148_6144 0.17 18098 87062.10
h148_6144 0.17 18099 20706.25
h148_6144 0.17 18100 190870.91
h148_6144 0.17 18101 75304.54
h148_6144 0.17 18102 13276.87
h148_6144 0.17 18103 21467.96
h148_6144 0.17 18104 64034.25
h148_6144 0.17 18105 13269.51
h148_6144 0.17 18106 5557.38
h148_6144 0.17 18107 74899.30
h148_6144 0.17 18108 12284.95
h148_6144 0.17 18109 7544.04
h148_6144 0.17 18110 12893.20
h148_6144 0.17 18111 152020.62
h148_6144 0.17 18112 72373.24
h148_6144 0.17 18113 10451.03
h148_6144 0.17 18114 136785.36
h148_6144 0.17 18115 71661.44
h148_6144 0.17 18116 12442.53
h148_6144 0.17 18117 69632.61
h148_6144 0.17 18118 9212.81
h148_6144 0.17 18119 11224.93
h148_6144 0.17 18120 78704.80
h148_6144 0.17 18121 9544.94
h148_6144 0.17 18122 4603.84
h148_6144 0.17 18123 6641.85
h148_6144 0.17 18124 9695.78
h148_6144 0.17 18125 1585628.51
