model z clump.grp clump_mass
h148_6144 0.17 25293 31002.61
h148_6144 0.17 25294 28998.92
h148_6144 0.17 25295 59959.82
h148_6144 0.17 25296 37415.01
h148_6144 0.17 25297 137115.16
h148_6144 0.17 25298 19425.75
h148_6144 0.17 25299 13027.23
h148_6144 0.17 25300 13260.04
h148_6144 0.17 25301 20599.94
h148_6144 0.17 25302 60991.97
h148_6144 0.17 25303 47813.60
h148_6144 0.17 25304 16039.62
h148_6144 0.17 25305 21572.86
h148_6144 0.17 25306 20796.37
h148_6144 0.17 25307 49094.76
h148_6144 0.17 25308 65588.72
h148_6144 0.17 25309 68226.12
h148_6144 0.17 25310 57108.44
h148_6144 0.17 25311 23298.67
h148_6144 0.17 25312 10513.81
h148_6144 0.17 25313 6634.48
h148_6144 0.17 25314 75460.05
h148_6144 0.17 25315 12539.70
h148_6144 0.17 25316 4430.41
h148_6144 0.17 25317 33014.57
h148_6144 0.17 25318 143256.90
h148_6144 0.17 25319 16766.50
h148_6144 0.17 25320 7142.14
h148_6144 0.17 25321 7041.13
h148_6144 0.17 25322 78012.92
h148_6144 0.17 25323 5346.94
h148_6144 0.17 25324 29396.59
h148_6144 0.17 25325 73743.62
h148_6144 0.17 25326 73995.81
h148_6144 0.17 25327 46554.97
h148_6144 0.17 25328 59137.15
h148_6144 0.17 25329 20761.39
h148_6144 0.17 25330 22815.82
h148_6144 0.17 25331 24322.19
h148_6144 0.17 25332 49745.79
h148_6144 0.17 25333 16150.71
h148_6144 0.17 25334 11202.78
h148_6144 0.17 25335 34883.02
h148_6144 0.17 25336 55768.20
h148_6144 0.17 25337 11936.60
h148_6144 0.17 25338 27355.33
h148_6144 0.17 25339 58608.89
h148_6144 0.17 25340 49624.62
h148_6144 0.17 25341 63048.77
h148_6144 0.17 25342 40330.02
h148_6144 0.17 25343 25497.14
h148_6144 0.17 25344 25736.76
h148_6144 0.17 25345 113362.25
h148_6144 0.17 25346 23521.84
h148_6144 0.17 25347 54198.25
h148_6144 0.17 25348 59197.35
h148_6144 0.17 25349 99557.17
h148_6144 0.17 25350 135700.80
h148_6144 0.17 25351 88037.32
h148_6144 0.17 25352 87858.72
h148_6144 0.17 25353 43187.82
h148_6144 0.17 25354 83609.92
h148_6144 0.17 25355 30435.04
h148_6144 0.17 25356 19725.09
h148_6144 0.17 25357 78983.50
h148_6144 0.17 25358 73695.69
h148_6144 0.17 25359 24490.69
h148_6144 0.17 25360 13273.11
h148_6144 0.17 25361 54838.72
h148_6144 0.17 25362 48136.66
h148_6144 0.17 25363 16582.31
h148_6144 0.17 25364 28584.00
h148_6144 0.17 25365 18765.32
h148_6144 0.17 25366 100740.69
h148_6144 0.17 25367 55460.57
h148_6144 0.17 25368 45416.04
h148_6144 0.17 25369 14108.55
h148_6144 0.17 25370 12254.41
h148_6144 0.17 25371 24884.10
h148_6144 0.17 25372 6632.57
h148_6144 0.17 25373 168714.00
h148_6144 0.17 25374 92912.71
h148_6144 0.17 25375 66368.41
h148_6144 0.17 25376 16577.22
h148_6144 0.17 25377 13863.46
h148_6144 0.17 25378 18950.83
h148_6144 0.17 25379 9957.92
h148_6144 0.17 25380 37879.86
h148_6144 0.17 25381 12031.04
h148_6144 0.17 25382 70672.61
h148_6144 0.17 25383 76478.74
h148_6144 0.17 25384 115655.58
h148_6144 0.17 25385 49582.51
h148_6144 0.17 25386 18905.03
h148_6144 0.17 25387 13299.44
h148_6144 0.17 25388 62623.62
h148_6144 0.17 25389 26578.27
h148_6144 0.17 25390 38982.86
h148_6144 0.17 25391 12516.55
h148_6144 0.17 25392 13263.41
h148_6144 0.17 25393 54997.62
h148_6144 0.17 25394 17859.36
h148_6144 0.17 25395 24525.66
h148_6144 0.17 25396 26343.55
h148_6144 0.17 25397 73433.66
h148_6144 0.17 25398 24981.50
h148_6144 0.17 25399 27265.88
h148_6144 0.17 25400 84615.97
h148_6144 0.17 25401 24772.46
h148_6144 0.17 25402 26561.70
h148_6144 0.17 25403 7668.53
h148_6144 0.17 25404 29886.82
h148_6144 0.17 25405 70947.57
h148_6144 0.17 25406 28530.11
h148_6144 0.17 25407 33726.49
h148_6144 0.17 25408 19897.98
h148_6144 0.17 25409 58584.57
h148_6144 0.17 25410 174732.02
h148_6144 0.17 25411 6630.82
h148_6144 0.17 25412 9950.23
h148_6144 0.17 25413 47563.64
h148_6144 0.17 25414 71244.32
h148_6144 0.17 25415 7366.71
h148_6144 0.17 25416 81225.19
h148_6144 0.17 25417 61044.51
h148_6144 0.17 25418 19914.01
h148_6144 0.17 25419 14057.76
h148_6144 0.17 25420 13644.39
h148_6144 0.17 25421 12552.50
h148_6144 0.17 25422 22521.31
h148_6144 0.17 25423 73037.45
h148_6144 0.17 25424 30066.23
h148_6144 0.17 25425 7042.38
h148_6144 0.17 25426 60550.41
h148_6144 0.17 25427 60862.98
h148_6144 0.17 25428 30537.78
h148_6144 0.17 25429 57702.48
h148_6144 0.17 25430 9440.47
h148_6144 0.17 25431 20933.89
h148_6144 0.17 25432 84945.06
h148_6144 0.17 25433 15618.51
h148_6144 0.17 25434 20196.82
h148_6144 0.17 25435 6631.86
h148_6144 0.17 25436 68118.04
h148_6144 0.17 25437 25404.31
h148_6144 0.17 25438 23009.11
h148_6144 0.17 25439 128749.52
h148_6144 0.17 25440 51638.09
h148_6144 0.17 25441 76377.73
h148_6144 0.17 25442 86549.83
h148_6144 0.17 25443 16349.67
h148_6144 0.17 25444 53105.25
h148_6144 0.17 25445 38791.56
h148_6144 0.17 25446 14033.03
h148_6144 0.17 25447 50051.83
h148_6144 0.17 25448 29248.86
h148_6144 0.17 25449 72003.14
h148_6144 0.17 25450 80973.70
h148_6144 0.17 25451 80458.04
h148_6144 0.17 25452 268892.21
h148_6144 0.17 25453 59539.72
h148_6144 0.17 25454 40294.56
h148_6144 0.17 25455 28148.92
h148_6144 0.17 25456 65504.26
h148_6144 0.17 25457 53758.58
h148_6144 0.17 25458 12932.39
h148_6144 0.17 25459 73167.02
h148_6144 0.17 25460 36517.93
h148_6144 0.17 25461 27510.00
h148_6144 0.17 25462 133136.36
h148_6144 0.17 25463 9945.12
h148_6144 0.17 25464 168487.86
h148_6144 0.17 25465 37786.67
h148_6144 0.17 25466 63624.01
h148_6144 0.17 25467 48432.22
h148_6144 0.17 25468 10458.31
h148_6144 0.17 25469 23215.13
h148_6144 0.17 25470 34098.93
h148_6144 0.17 25471 10816.70
h148_6144 0.17 25472 63866.54
h148_6144 0.17 25473 13259.67
h148_6144 0.17 25474 38593.87
h148_6144 0.17 25475 56080.28
h148_6144 0.17 25476 21855.65
h148_6144 0.17 25477 29590.99
h148_6144 0.17 25478 16580.60
h148_6144 0.17 25479 8496.80
h148_6144 0.17 25480 109362.59
h148_6144 0.17 25481 39687.64
h148_6144 0.17 25482 47236.33
h148_6144 0.17 25483 55813.06
h148_6144 0.17 25484 6630.47
h148_6144 0.17 25485 10442.51
h148_6144 0.17 25486 6929.67
h148_6144 0.17 25487 59292.76
h148_6144 0.17 25488 26534.83
h148_6144 0.17 25489 16574.06
h148_6144 0.17 25490 74634.41
h148_6144 0.17 25491 69135.82
h148_6144 0.17 25492 31137.53
h148_6144 0.17 25493 16989.74
h148_6144 0.17 25494 83180.85
h148_6144 0.17 25495 26293.34
h148_6144 0.17 25496 53245.51
h148_6144 0.17 25497 21605.33
h148_6144 0.17 25498 63493.96
h148_6144 0.17 25499 8430.36
h148_6144 0.17 25500 13335.87
h148_6144 0.17 25501 9975.76
h148_6144 0.17 25502 9966.83
h148_6144 0.17 25503 89494.04
h148_6144 0.17 25504 64280.92
h148_6144 0.17 25505 78364.48
h148_6144 0.17 25506 72798.50
h148_6144 0.17 25507 65128.78
h148_6144 0.17 25508 32121.17
h148_6144 0.17 25509 49751.08
h148_6144 0.17 25510 18254.10
h148_6144 0.17 25511 15637.16
h148_6144 0.17 25512 38112.05
h148_6144 0.17 25513 47123.96
h148_6144 0.17 25514 21435.18
h148_6144 0.17 25515 6731.80
h148_6144 0.17 25516 77886.02
h148_6144 0.17 25517 21535.36
h148_6144 0.17 25518 63472.56
h148_6144 0.17 25519 19916.97
h148_6144 0.17 25520 55789.40
h148_6144 0.17 25521 23519.09
h148_6144 0.17 25522 24795.74
h148_6144 0.17 25523 23996.95
h148_6144 0.17 25524 66082.47
h148_6144 0.17 25525 14080.93
h148_6144 0.17 25526 13501.30
h148_6144 0.17 25527 86766.57
h148_6144 0.17 25528 28571.59
h148_6144 0.17 25529 99025.28
h148_6144 0.17 25530 16809.27
h148_6144 0.17 25531 43471.77
h148_6144 0.17 25532 72060.64
h148_6144 0.17 25533 9945.71
h148_6144 0.17 25534 23221.09
h148_6144 0.17 25535 36961.15
h148_6144 0.17 25536 13283.28
h148_6144 0.17 25537 13256.53
h148_6144 0.17 25538 27232.89
h148_6144 0.17 25539 12391.22
h148_6144 0.17 25540 72301.09
h148_6144 0.17 25541 64633.46
h148_6144 0.17 25542 44035.08
h148_6144 0.17 25543 9943.87
h148_6144 0.17 25544 71406.22
h148_6144 0.17 25545 6629.88
h148_6144 0.17 25546 49522.98
h148_6144 0.17 25547 39859.63
h148_6144 0.17 25548 13352.88
h148_6144 0.17 25549 40082.79
h148_6144 0.17 25550 127568.57
h148_6144 0.17 25551 47954.57
h148_6144 0.17 25552 36599.69
h148_6144 0.17 25553 54559.13
h148_6144 0.17 25554 7959.16
h148_6144 0.17 25555 15100.35
h148_6144 0.17 25556 13259.86
h148_6144 0.17 25557 9968.39
h148_6144 0.17 25558 14686.29
h148_6144 0.17 25559 76510.02
h148_6144 0.17 25560 9944.92
h148_6144 0.17 25561 26786.65
h148_6144 0.17 25562 17433.76
h148_6144 0.17 25563 47274.74
h148_6144 0.17 25564 32599.02
h148_6144 0.17 25565 54410.50
h148_6144 0.17 25566 50873.71
h148_6144 0.17 25567 5237.04
h148_6144 0.17 25568 71225.06
h148_6144 0.17 25569 25982.47
h148_6144 0.17 25570 77527.29
h148_6144 0.17 25571 80332.11
h148_6144 0.17 25572 64777.25
h148_6144 0.17 25573 9331.48
h148_6144 0.17 25574 99064.46
h148_6144 0.17 25575 16666.49
h148_6144 0.17 25576 46072.17
h148_6144 0.17 25577 24448.19
h148_6144 0.17 25578 45204.29
h148_6144 0.17 25579 74097.70
h148_6144 0.17 25580 18135.80
h148_6144 0.17 25581 11522.19
h148_6144 0.17 25582 7055.91
h148_6144 0.17 25583 11966.82
h148_6144 0.17 25584 21296.99
h148_6144 0.17 25585 57327.30
h148_6144 0.17 25586 89703.34
h148_6144 0.17 25587 37349.37
h148_6144 0.17 25588 65949.29
h148_6144 0.17 25589 67036.51
h148_6144 0.17 25590 39477.75
h148_6144 0.17 25591 8789.01
h148_6144 0.17 25592 20774.67
h148_6144 0.17 25593 39608.06
h148_6144 0.17 25594 15942.29
h148_6144 0.17 25595 64081.66
h148_6144 0.17 25596 89244.25
h148_6144 0.17 25597 73712.14
h148_6144 0.17 25598 34747.64
h148_6144 0.17 25599 11438.24
h148_6144 0.17 25600 111110.87
h148_6144 0.17 25601 53231.76
h148_6144 0.17 25602 19605.81
h148_6144 0.17 25603 27227.09
h148_6144 0.17 25604 64294.93
h148_6144 0.17 25605 168218.11
h148_6144 0.17 25606 6969.31
h148_6144 0.17 25607 48796.05
h148_6144 0.17 25608 30118.12
h148_6144 0.17 25609 225706.27
h148_6144 0.17 25610 7375.23
h148_6144 0.17 25611 68043.96
h148_6144 0.17 25612 11599.99
h148_6144 0.17 25613 58942.75
h148_6144 0.17 25614 10411.93
h148_6144 0.17 25615 6630.97
h148_6144 0.17 25616 12942.01
h148_6144 0.17 25617 68518.53
h148_6144 0.17 25618 16492.51
h148_6144 0.17 25619 73103.36
h148_6144 0.17 25620 9941.77
h148_6144 0.17 25621 88785.63
h148_6144 0.17 25622 25347.65
h148_6144 0.17 25623 26726.10
h148_6144 0.17 25624 4363.15
h148_6144 0.17 25625 10700.96
h148_6144 0.17 25626 6377.20
h148_6144 0.17 25627 28267.29
h148_6144 0.17 25628 5117.35
h148_6144 0.17 25629 75629.89
h148_6144 0.17 25630 6630.24
h148_6144 0.17 25631 35941.63
h148_6144 0.17 25632 73580.32
h148_6144 0.17 25633 82498.49
h148_6144 0.17 25634 70232.82
h148_6144 0.17 25635 4623.93
h148_6144 0.17 25636 98316.27
h148_6144 0.17 25637 63157.21
h148_6144 0.17 25638 11842.43
h148_6144 0.17 25639 19984.49
h148_6144 0.17 25640 10036.08
h148_6144 0.17 25641 24250.39
h148_6144 0.17 25642 20031.96
h148_6144 0.17 25643 9946.33
h148_6144 0.17 25644 4435.84
h148_6144 0.17 25645 6627.91
h148_6144 0.17 25646 7647.11
h148_6144 0.17 25647 7889.77
h148_6144 0.17 25648 6376.92
h148_6144 0.17 25649 13316.25
h148_6144 0.17 25650 58026.76
h148_6144 0.17 25651 28727.71
h148_6144 0.17 25652 44531.61
h148_6144 0.17 25653 10972.53
h148_6144 0.17 25654 72622.05
h148_6144 0.17 25655 24123.27
h148_6144 0.17 25656 10304.95
h148_6144 0.17 25657 7746.31
h148_6144 0.17 25658 17797.54
h148_6144 0.17 25659 9942.70
h148_6144 0.17 25660 6630.91
h148_6144 0.17 25661 38591.88
h148_6144 0.17 25662 9941.58
h148_6144 0.17 25663 18454.54
h148_6144 0.17 25664 77078.47
h148_6144 0.17 25665 6628.87
h148_6144 0.17 25666 82846.01
h148_6144 0.17 25667 87292.48
h148_6144 0.17 25668 5282.93
h148_6144 0.17 25669 10150.72
h148_6144 0.17 25670 7403.79
h148_6144 0.17 25671 8121.13
h148_6144 0.17 25672 13402.81
h148_6144 0.17 25673 36796.19
h148_6144 0.17 25674 22150.78
h148_6144 0.17 25675 61021.14
h148_6144 0.17 25676 130139.50
h148_6144 0.17 25677 52480.59
h148_6144 0.17 25678 7326.19
h148_6144 0.17 25679 11415.83
h148_6144 0.17 25680 29101.78
h148_6144 0.17 25681 13260.28
h148_6144 0.17 25682 88130.36
h148_6144 0.17 25683 134481.91
h148_6144 0.17 25684 67541.82
h148_6144 0.17 25685 74703.09
h148_6144 0.17 25686 42878.52
h148_6144 0.17 25687 6643.59
h148_6144 0.17 25688 59782.46
h148_6144 0.17 25689 69590.21
h148_6144 0.17 25690 61509.26
h148_6144 0.17 25691 12578.56
h148_6144 0.17 25692 10255.02
h148_6144 0.17 25693 67126.80
h148_6144 0.17 25694 13255.27
h148_6144 0.17 25695 41583.16
h148_6144 0.17 25696 19076.14
h148_6144 0.17 25697 33231.41
h148_6144 0.17 25698 18220.59
h148_6144 0.17 25699 74209.67
h148_6144 0.17 25700 57611.26
h148_6144 0.17 25701 58109.81
h148_6144 0.17 25702 57571.98
h148_6144 0.17 25703 113756.77
h148_6144 0.17 25704 59344.36
h148_6144 0.17 25705 121356.73
h148_6144 0.17 25706 7001.59
h148_6144 0.17 25707 9809.47
h148_6144 0.17 25708 9878.84
h148_6144 0.17 25709 128971.78
h148_6144 0.17 25710 44036.15
h148_6144 0.17 25711 58455.74
h148_6144 0.17 25712 5717.44
h148_6144 0.17 25713 39765.94
h148_6144 0.17 25714 64344.23
h148_6144 0.17 25715 6627.63
h148_6144 0.17 25716 6627.64
h148_6144 0.17 25717 50695.62
h148_6144 0.17 25718 33138.17
h148_6144 0.17 25719 63020.29
h148_6144 0.17 25720 9941.45
h148_6144 0.17 25721 29541.34
h148_6144 0.17 25722 20143.02
h148_6144 0.17 25723 29824.48
h148_6144 0.17 25724 48897.47
h148_6144 0.17 25725 60586.25
h148_6144 0.17 25726 23870.91
h148_6144 0.17 25727 23350.87
h148_6144 0.17 25728 28045.52
h148_6144 0.17 25729 6627.63
h148_6144 0.17 25730 34817.15
h148_6144 0.17 25731 43079.62
h148_6144 0.17 25732 27009.49
h148_6144 0.17 25733 56568.70
h148_6144 0.17 25734 27409.96
h148_6144 0.17 25735 56334.89
h148_6144 0.17 25736 9941.45
h148_6144 0.17 25737 26534.72
h148_6144 0.17 25738 59747.47
h148_6144 0.17 25739 9941.45
h148_6144 0.17 25740 99414.51
h148_6144 0.17 25741 79540.47
h148_6144 0.17 25742 84799.99
h148_6144 0.17 25743 64089.34
h148_6144 0.17 25744 29824.35
h148_6144 0.17 25745 39891.22
h148_6144 0.17 25746 201299.46
h148_6144 0.17 25747 28292.26
h148_6144 0.17 25748 68980.48
h148_6144 0.17 25749 6627.63
h148_6144 0.17 25750 53283.32
h148_6144 0.17 25751 64104.45
h148_6144 0.17 25752 19193.05
h148_6144 0.17 25753 72904.00
h148_6144 0.17 25754 136510.30
h148_6144 0.17 25755 22319.64
h148_6144 0.17 25756 43079.62
h148_6144 0.17 25757 6627.64
h148_6144 0.17 25758 43082.86
h148_6144 0.17 25759 19956.48
h148_6144 0.17 25760 66811.50
h148_6144 0.17 25761 58221.72
h148_6144 0.17 25762 127362.79
h148_6144 0.17 25763 52964.81
h148_6144 0.17 25764 9290.88
h148_6144 0.17 25765 37633.27
h148_6144 0.17 25766 4399.87
h148_6144 0.17 25767 213904.10
h148_6144 0.17 25768 9952.78
h148_6144 0.17 25769 122551.14
h148_6144 0.17 25770 16590.82
h148_6144 0.17 25771 123545.03
h148_6144 0.17 25772 19772.42
h148_6144 0.17 25773 27555.89
h148_6144 0.17 25774 74225.43
h148_6144 0.17 25775 66858.13
h148_6144 0.17 25776 41178.71
h148_6144 0.17 25777 23287.66
h148_6144 0.17 25778 28432.87
h148_6144 0.17 25779 55528.60
h148_6144 0.17 25780 68172.48
h148_6144 0.17 25781 72300.99
h148_6144 0.17 25782 86590.38
h148_6144 0.17 25783 29933.34
h148_6144 0.17 25784 26267.92
h148_6144 0.17 25785 70632.71
h148_6144 0.17 25786 80638.75
h148_6144 0.17 25787 77891.99
h148_6144 0.17 25788 10167.78
h148_6144 0.17 25789 72456.09
h148_6144 0.17 25790 9943.00
h148_6144 0.17 25791 75363.09
h148_6144 0.17 25792 2268247.52
h148_6144 0.17 25793 26116.47
h148_6144 0.17 25794 43079.62
h148_6144 0.17 25795 26605.11
h148_6144 0.17 25796 19037.83
h148_6144 0.17 25797 49707.26
h148_6144 0.17 25798 6627.63
h148_6144 0.17 25799 9941.45
h148_6144 0.17 25800 23196.72
h148_6144 0.17 25801 9974.66
h148_6144 0.17 25802 76247.56
h148_6144 0.17 25803 6627.63
h148_6144 0.17 25804 6627.63
h148_6144 0.17 25805 59749.94
h148_6144 0.17 25806 9941.45
h148_6144 0.17 25807 76536.66
h148_6144 0.17 25808 6627.63
h148_6144 0.17 25809 6627.63
h148_6144 0.17 25810 13853.75
h148_6144 0.17 25811 94243.07
h148_6144 0.17 25812 125925.18
h148_6144 0.17 25813 13370.47
h148_6144 0.17 25814 79186.22
h148_6144 0.17 25815 9941.46
h148_6144 0.17 25816 46871.28
h148_6144 0.17 25817 30063.11
h148_6144 0.17 25818 120305.94
h148_6144 0.17 25819 278366.82
h148_6144 0.17 25820 36451.99
h148_6144 0.17 25821 133865.38
h148_6144 0.17 25822 36632.54
h148_6144 0.17 25823 106046.28
h148_6144 0.17 25824 36451.99
h148_6144 0.17 25825 23196.72
h148_6144 0.17 25826 28910.05
h148_6144 0.17 25827 6627.65
h148_6144 0.17 25828 87107.67
h148_6144 0.17 25829 6710.25
h148_6144 0.17 25830 6627.64
h148_6144 0.17 25831 36462.58
h148_6144 0.17 25832 6627.64
h148_6144 0.17 25833 13255.27
h148_6144 0.17 25834 19882.90
h148_6144 0.17 25835 16569.09
h148_6144 0.17 25836 6627.65
h148_6144 0.17 25837 91214.70
h148_6144 0.17 25838 56615.03
h148_6144 0.17 25839 19900.35
h148_6144 0.17 25840 6627.63
h148_6144 0.17 25841 29824.35
h148_6144 0.17 25842 6627.63
h148_6144 0.17 25843 16569.09
h148_6144 0.17 25844 6627.63
h148_6144 0.17 25845 36609.77
h148_6144 0.17 25846 65049.73
h148_6144 0.17 25847 39777.48
h148_6144 0.17 25848 214478.82
h148_6144 0.17 25849 13255.27
h148_6144 0.17 25850 16569.09
h148_6144 0.17 25851 9945.16
h148_6144 0.17 25852 16798.39
h148_6144 0.17 25853 6627.63
h148_6144 0.17 25854 38823.39
h148_6144 0.17 25855 70538.61
h148_6144 0.17 25856 6627.63
h148_6144 0.17 25857 39801.92
h148_6144 0.17 25858 32888.20
h148_6144 0.17 25859 33138.17
h148_6144 0.17 25860 36463.96
h148_6144 0.17 25861 9941.45
h148_6144 0.17 25862 92787.16
h148_6144 0.17 25863 111917.62
h148_6144 0.17 25864 66921.89
h148_6144 0.17 25865 41789.76
h148_6144 0.17 25866 62751.49
h148_6144 0.17 25867 70086.79
h148_6144 0.17 25868 31336.18
h148_6144 0.17 25869 60143.52
h148_6144 0.17 25870 77255.06
h148_6144 0.17 25871 46302.17
h148_6144 0.17 25872 29283.28
h148_6144 0.17 25873 100084.35
h148_6144 0.17 25874 16259.31
h148_6144 0.17 25875 9861.95
h148_6144 0.17 25876 82955.48
h148_6144 0.17 25877 22389.37
h148_6144 0.17 25878 85208.92
h148_6144 0.17 25879 81154.80
h148_6144 0.17 25880 19897.17
h148_6144 0.17 25881 158010.44
h148_6144 0.17 25882 83835.27
h148_6144 0.17 25883 84031.29
h148_6144 0.17 25884 33220.63
h148_6144 0.17 25885 47079.67
h148_6144 0.17 25886 79532.21
h148_6144 0.17 25887 51078.44
h148_6144 0.17 25888 5355.16
h148_6144 0.17 25889 6638.25
h148_6144 0.17 25890 74492.42
h148_6144 0.17 25891 47087.27
h148_6144 0.17 25892 13617.20
h148_6144 0.17 25893 69253.05
h148_6144 0.17 25894 182838.14
h148_6144 0.17 25895 76553.26
h148_6144 0.17 25896 49253.08
h148_6144 0.17 25897 15612.39
h148_6144 0.17 25898 82539.48
h148_6144 0.17 25899 23762.88
h148_6144 0.17 25900 79541.76
h148_6144 0.17 25901 56590.28
h148_6144 0.17 25902 73574.80
h148_6144 0.17 25903 73580.70
h148_6144 0.17 25904 85252.36
h148_6144 0.17 25905 84739.01
h148_6144 0.17 25906 13308.72
h148_6144 0.17 25907 6956.05
h148_6144 0.17 25908 75566.40
h148_6144 0.17 25909 26976.59
h148_6144 0.17 25910 33096.95
h148_6144 0.17 25911 17807.43
h148_6144 0.17 25912 10304.55
h148_6144 0.17 25913 27266.14
h148_6144 0.17 25914 27393.71
h148_6144 0.17 25915 21242.26
h148_6144 0.17 25916 15002.69
h148_6144 0.17 25917 9946.57
h148_6144 0.17 25918 4709.00
h148_6144 0.17 25919 39964.61
h148_6144 0.17 25920 6647.02
h148_6144 0.17 25921 112121.94
h148_6144 0.17 25922 73474.32
h148_6144 0.17 25923 2736.82
h148_6144 0.17 25924 50788.40
h148_6144 0.17 25925 8561.01
h148_6144 0.17 25926 27984.01
h148_6144 0.17 25927 69737.72
h148_6144 0.17 25928 26611.03
h148_6144 0.17 25929 18814.95
h148_6144 0.17 25930 5116.58
h148_6144 0.17 25931 9950.77
h148_6144 0.17 25932 12826.64
h148_6144 0.17 25933 31855.85
h148_6144 0.17 25934 77733.06
h148_6144 0.17 25935 93804.68
h148_6144 0.17 25936 72224.23
h148_6144 0.17 25937 142815.74
h148_6144 0.17 25938 42231.07
h148_6144 0.17 25939 109847.05
h148_6144 0.17 25940 29537.15
h148_6144 0.17 25941 21273.52
h148_6144 0.17 25942 17308.55
h148_6144 0.17 25943 68121.07
h148_6144 0.17 25944 11342.20
h148_6144 0.17 25945 73152.19
h148_6144 0.17 25946 12104.20
h148_6144 0.17 25947 76719.19
h148_6144 0.17 25948 21987.36
h148_6144 0.17 25949 76638.53
h148_6144 0.17 25950 29824.79
h148_6144 0.17 25951 70630.53
h148_6144 0.17 25952 64742.63
h148_6144 0.17 25953 9969.63
h148_6144 0.17 25954 54691.92
h148_6144 0.17 25955 36951.89
h148_6144 0.17 25956 12654.91
h148_6144 0.17 25957 32173.00
h148_6144 0.17 25958 36149.04
h148_6144 0.17 25959 40451.65
h148_6144 0.17 25960 26515.28
h148_6144 0.17 25961 52248.70
h148_6144 0.17 25962 50840.77
h148_6144 0.17 25963 20794.41
h148_6144 0.17 25964 28187.02
h148_6144 0.17 25965 31511.91
h148_6144 0.17 25966 66430.40
h148_6144 0.17 25967 115380.07
h148_6144 0.17 25968 26525.32
h148_6144 0.17 25969 1033302.30
h148_6144 0.17 25970 9941.49
h148_6144 0.17 25971 39765.81
h148_6144 0.17 25972 16577.19
h148_6144 0.17 25973 43082.45
h148_6144 0.17 25974 43079.71
h148_6144 0.17 25975 29824.36
h148_6144 0.17 25976 6627.67
h148_6144 0.17 25977 39765.81
h148_6144 0.17 25978 26142.17
h148_6144 0.17 25979 10660.22
h148_6144 0.17 25980 14871.19
h148_6144 0.17 25981 69918.76
h148_6144 0.17 25982 29980.02
h148_6144 0.17 25983 59655.36
h148_6144 0.17 25984 29649.06
h148_6144 0.17 25985 48264.55
h148_6144 0.17 25986 6251.74
h148_6144 0.17 25987 72752.75
h148_6144 0.17 25988 49767.85
h148_6144 0.17 25989 73556.70
h148_6144 0.17 25990 26593.45
h148_6144 0.17 25991 87301.53
h148_6144 0.17 25992 13317.79
h148_6144 0.17 25993 69639.21
h148_6144 0.17 25994 26774.78
h148_6144 0.17 25995 23016.75
h148_6144 0.17 25996 46393.66
h148_6144 0.17 25997 76990.53
h148_6144 0.17 25998 44739.55
h148_6144 0.17 25999 45512.78
h148_6144 0.17 26000 74958.46
h148_6144 0.17 26001 84188.61
h148_6144 0.17 26002 49894.00
h148_6144 0.17 26003 34107.64
h148_6144 0.17 26004 43349.75
h148_6144 0.17 26005 63664.88
h148_6144 0.17 26006 19883.37
h148_6144 0.17 26007 77380.55
h148_6144 0.17 26008 46394.26
h148_6144 0.17 26009 66658.54
h148_6144 0.17 26010 12659.71
h148_6144 0.17 26011 39186.45
h148_6144 0.17 26012 81960.61
h148_6144 0.17 26013 67073.11
h148_6144 0.17 26014 196672.13
h148_6144 0.17 26015 62935.03
h148_6144 0.17 26016 9102.48
h148_6144 0.17 26017 20718.70
h148_6144 0.17 26018 58946.25
h148_6144 0.17 26019 43273.90
h148_6144 0.17 26020 149778.78
h148_6144 0.17 26021 23158.50
h148_6144 0.17 26022 53718.96
h148_6144 0.17 26023 76958.22
h148_6144 0.17 26024 72161.76
h148_6144 0.17 26025 36439.44
h148_6144 0.17 26026 30932.82
h148_6144 0.17 26027 19922.47
h148_6144 0.17 26028 5959.09
h148_6144 0.17 26029 61892.82
h148_6144 0.17 26030 57196.95
h148_6144 0.17 26031 66051.90
h148_6144 0.17 26032 20499.71
h148_6144 0.17 26033 72977.71
h148_6144 0.17 26034 62311.00
h148_6144 0.17 26035 44881.69
h148_6144 0.17 26036 34151.73
h148_6144 0.17 26037 79532.67
h148_6144 0.17 26038 32314.26
h148_6144 0.17 26039 16573.79
h148_6144 0.17 26040 76217.99
h148_6144 0.17 26041 33138.24
h148_6144 0.17 26042 47408.28
h148_6144 0.17 26043 25761.75
h148_6144 0.17 26044 16931.19
h148_6144 0.17 26045 23196.79
h148_6144 0.17 26046 76950.18
h148_6144 0.17 26047 23417.35
h148_6144 0.17 26048 26571.30
h148_6144 0.17 26049 59649.31
h148_6144 0.17 26050 73012.61
h148_6144 0.17 26051 18307.44
h148_6144 0.17 26052 52275.96
h148_6144 0.17 26053 59976.25
h148_6144 0.17 26054 82247.98
h148_6144 0.17 26055 11890.50
h148_6144 0.17 26056 18183.34
h148_6144 0.17 26057 20115.51
h148_6144 0.17 26058 65889.23
h148_6144 0.17 26059 74167.13
h148_6144 0.17 26060 92807.61
h148_6144 0.17 26061 140008.55
h148_6144 0.17 26062 51995.38
h148_6144 0.17 26063 46393.44
h148_6144 0.17 26064 38194.37
h148_6144 0.17 26065 31496.00
h148_6144 0.17 26066 29824.70
h148_6144 0.17 26067 666090.81
h148_6144 0.17 26068 70342.84
